model,n_daily_oos_rows,n_daily_oos_periods,n_weekly_oos_rows,n_weekly_oos_periods,oos_period,daily__n_periods_with_valid_ic,daily__spearman_ic_mean,daily__spearman_ic_std,daily__spearman_ic_ir,daily__ic_ci95_low,daily__ic_ci95_high,daily__ndcg_at_3_mean,daily__top3_precision_mean,daily__hit_rate,daily__r2_global,daily__sanity_corr_pred_y,daily__sanity_corr_pred_absy,daily__sanity_ratio,weekly_on_frs4__n_periods_with_valid_ic,weekly_on_frs4__spearman_ic_mean,weekly_on_frs4__spearman_ic_std,weekly_on_frs4__spearman_ic_ir,weekly_on_frs4__ic_ci95_low,weekly_on_frs4__ic_ci95_high,weekly_on_frs4__ndcg_at_3_mean,weekly_on_frs4__top3_precision_mean,weekly_on_frs4__hit_rate,weekly_on_frs4__r2_global,weekly_on_frs4__sanity_corr_pred_y,weekly_on_frs4__sanity_corr_pred_absy,weekly_on_frs4__sanity_ratio
lightgbm,7392,672,1518,138,2023-07-03 to 2026-03-12,672,-0.0013933982683982699,0.37237058562352265,-0.0037419665306406245,-0.049599228896103895,0.05047686688311688,-0.1833259857796022,0.28125,0.5018009168303864,-0.11378587698716314,-0.03637700824691526,-0.09353623715772226,0.3889081852370839,138,-0.0008563899868247725,0.35969477533087,-0.0023808796945605083,-0.0626646903820817,0.06042490118577075,-0.009348785803439586,0.27053140096618356,0.5099920063948841,-0.0985456936995619,-0.020628278836391616,-0.08138497326383105,0.25346544956793876
