alpha,group,ticker,mean,std,ic_5d,t_stat
16,A,XLE,-0.34929161747343557,0.26740638888807916,0.01556731006909825,0.4286480068535369
16,A,XLF,-0.39663518299881934,0.2238792674701516,-0.0034358338136657967,-0.09459524703760575
16,A,XLI,-0.6417355371900826,0.2499139845715489,-0.03173926206851124,-0.8742794860636369
16,A,XLK,-0.6312868949232586,0.27816231360302707,-0.011235171828340022,-0.3093440261729386
16,A,XLP,-0.3914994096812278,0.28589911664457013,0.001154468438139419,0.03178461509072494
16,A,XLU,-0.5746753246753247,0.20119836865714255,0.04194475418861509,1.1558317859098646
16,A,XLV,-0.612396694214876,0.10249401094960844,-0.003242161112305273,-0.0892629998000017
16,A,XLRE,-0.671487603305785,0.18691309375696905,-0.023282852798655523,-0.6411926579479907
16,A,XLY,-0.604840613931523,0.25953051977639663,-0.04850772643474697,-1.3370790123438183
17,A,XLB,-0.16196512785541148,0.1401720988046908,-0.019044196935442816,-0.524070088828929
17,A,XLC,-0.1660292133470244,0.17253292708717882,-0.015032970618097347,-0.41365838026359475
17,A,XLE,-0.16959563827074492,0.20163458925115227,-0.002653521592980954,-0.07300827625795377
17,A,XLF,-0.17516821537821226,0.15476047394584355,0.02249363567314115,0.6190382616372443
17,A,XLI,-0.17145340822381952,0.16825723189194172,-0.05818054344809848,-1.6034742804321438
17,A,XLK,-0.17209993952355507,0.18185286152259791,0.043554215208292765,1.1994729140775207
17,A,XLP,-0.16880243449443547,0.16257301745123157,-0.027681720348535846,-0.7619166698446265
17,A,XLU,-0.16916661211736925,0.17447432818152928,-0.0013497085381521633,-0.03713541917966054
17,A,XLV,-0.16277665042563105,0.1732017102876036,0.07815557007805801,2.156941376526204
17,A,XLRE,-0.16290427135653845,0.15135386057820358,0.0007572047420914986,0.020833459340465495
17,A,XLY,-0.16318064089399623,0.16974874931658024,0.013420860447903568,0.3692898883500944
18,A,XLB,-0.501007467109162,0.21352070243362803,0.02337979135658673,0.6425883317622046
18,A,XLC,-0.5772193907787129,0.26592427518029205,-0.04039396095855191,-1.1108221208196276
18,A,XLE,-0.537987436292521,0.3040737388761702,-0.032204048454011536,-0.8853383312111803
18,A,XLF,-0.47256133696811653,0.22964293250479595,-0.022171198242263573,-0.6093536383668978
18,A,XLI,-0.63292639563826,0.28328149150425225,0.0009241833701127156,0.025394040668712467
18,A,XLK,-0.6380229939551973,0.2998202077054247,0.013444452361513263,0.36945014901442347
18,A,XLP,-0.48524356998933266,0.26255951591380655,0.05517207195006814,1.5182901158164557
18,A,XLU,-0.42147682825648924,0.26497227328840645,0.0020317023479677074,0.055825735638592666
18,A,XLV,-0.6362451108213819,0.32897660695844333,0.05652195448971801,1.5555554058690646
18,A,XLRE,-0.46473865117932905,0.2515377310299082,0.03473302966639974,0.9549447909011738
18,A,XLY,-0.6325708190114969,0.31935230992087954,0.05759592851373853,1.5852099799445063
19,A,XLB,-0.20621132793907662,1.5157574312105515,-0.017766570545228687,-0.4872827960945244
19,A,XLC,-0.2677296525464065,1.4397544578290389,0.023067491503602273,0.6327393825974537
19,A,XLE,-0.2761780104712042,1.7038326853676216,-0.027644235321526774,-0.7583671451154251
19,A,XLF,-0.29319371727748683,1.4853292488360252,0.0018350225486910214,0.05032120783463583
19,A,XLI,-0.2351261304140885,1.5623937579358878,-0.04480603893561348,-1.2299341243455169
19,A,XLK,-0.3476915754402665,1.6638558509093573,0.014146802891891906,0.3879812029828081
19,A,XLP,-0.2339362208472156,1.5328149714163872,0.013645506941964205,0.374230372209129
19,A,XLU,-0.17527367920038076,1.5253989876735699,0.048358799028440466,1.327678237334315
19,A,XLV,-0.18979057591623036,1.601631495545009,0.015716232091859877,0.431033471276601
19,A,XLRE,-0.23238933841028084,1.5604419718752118,0.02450583030793647,0.6722159082934648
19,A,XLY,-0.2056163731556402,1.467296531284869,-0.0065510997792898335,-0.1796521644573069
20,A,XLB,-0.18767258286416813,0.17509527500189456,0.04264910370546371,1.1752759529680914
20,A,XLC,-0.21878994409047,0.23412496481280248,-0.00828669400199845,-0.22815543400373614
20,A,XLE,-0.29181701093797263,0.32462223094879084,-0.014293200839247067,-0.3935577470576959
20,A,XLF,-0.18567440260715995,0.19542464414625396,0.054399143304249234,1.4999273093981382
20,A,XLI,-0.25354166869944483,0.28034303409753397,-0.014789002369610796,-0.40721238650109975
20,A,XLK,-0.26575199781435693,0.2961852930598844,-0.05752644921740488,-1.5864338448340212
20,A,XLP,-0.2327209792461483,0.2448050320507813,-0.00800090833775169,-0.22028645742032157
20,A,XLU,-0.21116970932898807,0.2536517031954388,0.0216417022990956,0.5959745975942221
20,A,XLV,-0.23478611921511996,0.29235955329883023,0.06376318401396207,1.7590948732088059
20,A,XLRE,-0.19583386185565002,0.18249689873954056,0.013875747073670498,0.3820610725443268
20,A,XLY,-0.2864699913159718,0.32579970895420224,-0.029216227618810202,-0.80471885207379
21,A,XLB,-0.6549935149156939,0.756125011109551,0.0012521830781165183,0.034497614033424294
21,A,XLC,-0.6653696498054474,0.7469986436207001,-0.07582195207706575,-2.0949218390467177
21,A,XLE,-0.6861219195849546,0.7279588119320729,-0.008211592719440792,-0.2262366345689373
21,A,XLF,-0.6601815823605707,0.7515936096042883,0.012264264031957744,0.3379053311180918
21,A,XLI,-0.6679636835278858,0.744676956879947,-0.013785000554143393,-0.37981222867165193
21,A,XLK,-0.6913099870298314,0.7230273448809376,-0.0053873780703215576,-0.14842417533626287
21,A,XLP,-0.6809338521400778,0.7328203192421028,-0.016127758178695672,-0.44437680205286145
