model,n_daily_oos_rows,n_daily_oos_periods,n_weekly_oos_rows,n_weekly_oos_periods,oos_period,daily__n_periods_with_valid_ic,daily__spearman_ic_mean,daily__spearman_ic_std,daily__spearman_ic_ir,daily__ic_ci95_low,daily__ic_ci95_high,daily__ndcg_at_3_mean,daily__top3_precision_mean,daily__hit_rate,daily__r2_global,daily__sanity_corr_pred_y,daily__sanity_corr_pred_absy,daily__sanity_ratio,weekly_on_frs4__n_periods_with_valid_ic,weekly_on_frs4__spearman_ic_mean,weekly_on_frs4__spearman_ic_std,weekly_on_frs4__spearman_ic_ir,weekly_on_frs4__ic_ci95_low,weekly_on_frs4__ic_ci95_high,weekly_on_frs4__ndcg_at_3_mean,weekly_on_frs4__top3_precision_mean,weekly_on_frs4__hit_rate,weekly_on_frs4__r2_global,weekly_on_frs4__sanity_corr_pred_y,weekly_on_frs4__sanity_corr_pred_absy,weekly_on_frs4__sanity_ratio
rf_tuned,7392,672,1518,138,2023-07-03 to 2026-03-12,672,0.024242424242424246,0.4179091925041341,0.05800883224693465,-0.0364451433982684,0.08194027326839827,-0.07283421562483597,0.31398809523809523,0.5272370358252904,-0.029180045984909864,-0.06887200251126584,-0.0644299020937921,1.0689447022751528,138,0.03274044795783926,0.42503052824090964,0.07703081492367954,-0.04156785243741765,0.09624670619235835,0.14301086196282453,0.32850241545893716,0.545671167593328,-0.02841869213148218,-0.06777976569919679,-0.07449186694879996,0.9098948445711992
