date,cash,liability_value,securities_value,total_value,long_fee_cum,short_fee_cum,long_fee_rate_cum,short_fee_rate_cum
2021-03-03,1.0000007932831068e-07,-0.0,9999.9999999,10000.0,0.0,0.0,0.0,0.0
2021-03-10,9.999996564147295e-08,-0.0,10305.472929304175,10305.472929404175,0.0,0.0,0.0,0.0
2021-03-17,9.999996564147295e-08,-0.0,10483.205403288794,10483.205403388794,0.0,0.0,0.0,0.0
2021-03-24,9.999996564147295e-08,-0.0,10248.733789662954,10248.733789762955,0.0,0.0,0.0,0.0
2021-03-31,1.0000007932831068e-07,-0.0,10462.214234141824,10462.214234241825,0.0,0.0,0.0,0.0
2021-04-07,1.0000007932831068e-07,-0.0,10650.186872622631,10650.186872722632,0.0,0.0,0.0,0.0
2021-04-14,9.999996564147295e-08,-0.0,10756.154200026729,10756.15420012673,0.0,0.0,0.0,0.0
2021-04-21,9.999996564147295e-08,-0.0,10908.313944414489,10908.31394451449,0.0,0.0,0.0,0.0
2021-04-28,9.999996564147295e-08,-0.0,10924.695687456187,10924.695687556188,0.0,0.0,0.0,0.0
2021-05-05,1.0000007932831068e-07,-0.0,10972.187924518836,10972.187924618836,0.0,0.0,0.0,0.0
2021-05-12,9.999996564147295e-08,-0.0,10774.673026686707,10774.673026786708,0.0,0.0,0.0,0.0
2021-05-19,1.0000007932831068e-07,-0.0,10895.455356966659,10895.45535706666,0.0,0.0,0.0,0.0
2021-05-26,9.999996564147295e-08,-0.0,11046.218077609132,11046.218077709133,0.0,0.0,0.0,0.0
2021-06-02,1.0000007932831068e-07,-0.0,11153.376629659071,11153.376629759072,0.0,0.0,0.0,0.0
2021-06-09,1.0000007932831068e-07,-0.0,11156.192905189433,11156.192905289434,0.0,0.0,0.0,0.0
2021-06-16,9.999996564147295e-08,-0.0,11123.408255903383,11123.408256003384,0.0,0.0,0.0,0.0
2021-06-23,9.999996564147295e-08,-0.0,11041.495540508118,11041.495540608119,0.0,0.0,0.0,0.0
2021-06-30,9.999996564147295e-08,-0.0,11120.363346744854,11120.363346844855,0.0,0.0,0.0,0.0
2021-07-07,1.0000007932831068e-07,-0.0,11219.802421533528,11219.802421633529,0.0,0.0,0.0,0.0
2021-07-14,1.0000007932831068e-07,-0.0,11233.100932750851,11233.100932850852,0.0,0.0,0.0,0.0
2021-07-21,9.999996564147295e-08,-0.0,11177.648512393343,11177.648512493344,0.0,0.0,0.0,0.0
2021-07-28,9.999996564147295e-08,-0.0,11304.94377911964,11304.94377921964,0.0,0.0,0.0,0.0
2021-08-04,1.0000007932831068e-07,-0.0,11283.690719402974,11283.690719502974,0.0,0.0,0.0,0.0
