date,direction,ticker,volume,price,market_price
2021-03-03,long,XLB,88.79417510211331,37.54,37.54
2021-03-03,long,XLC,46.412327114081506,71.82,71.82
2021-03-10,long,XLB,88.79417510211331,37.54,39.03
2021-03-10,long,XLC,46.412327114081506,71.82,73.51
2021-03-17,long,XLB,88.79417510211331,37.54,39.415
2021-03-17,long,XLF,100.28475466701128,34.44,34.44
2021-03-17,long,XLP,51.99950241993177,66.42,66.42
2021-03-17,short,XLK,51.66502544101524,66.85,66.85
2021-03-24,long,XLF,100.28475466701128,34.44,33.28
2021-03-24,long,XLRE,88.65712814418758,38.63,38.63
2021-03-24,long,XLE,139.70323721027805,24.515,24.515
2021-03-24,short,XLF,102.90940084765525,33.28,33.28
2021-03-24,short,XLE,139.70323721027805,24.515,24.515
2021-03-31,long,XLRE,88.65712814418758,38.63,39.49
2021-03-31,long,XLE,139.70323721027805,24.515,24.53
2021-03-31,long,XLC,47.04809389559376,73.32,73.32
2021-03-31,short,XLF,102.90940084765525,33.28,34.05
2021-03-31,short,XLE,139.70323721027805,24.515,24.53
2021-03-31,short,XLY,41.04916099750026,84.035,84.035
2021-04-07,long,XLU,106.9044862983552,32.47,32.47
2021-04-07,long,XLV,29.79816868493084,116.49,116.49
2021-04-07,long,XLP,50.3289643338784,68.97,68.97
2021-04-07,short,XLE,139.70323721027805,24.515,24.575
2021-04-14,long,XLP,50.3289643338784,68.97,68.86
2021-04-14,long,XLB,86.88530087662689,40.36,40.36
2021-04-14,long,XLE,142.57738334542228,24.595,24.595
2021-04-14,short,XLE,139.70323721027805,24.515,24.595
2021-04-21,long,XLB,86.88530087662689,40.36,41.485
2021-04-21,long,XLE,142.57738334542228,24.595,23.835
2021-04-21,long,XLC,46.79100522035224,76.13,76.13
2021-04-21,short,XLE,139.70323721027805,24.515,23.835
2021-04-21,short,XLC,46.79100522035224,76.13,76.13
2021-04-28,long,XLU,108.83352547514208,32.8,32.8
2021-04-28,long,XLY,40.06891498018476,89.09,89.09
2021-04-28,long,XLP,51.89329314703677,68.79,68.79
2021-04-28,short,XLP,51.89329314703677,68.79,68.79
2021-05-05,long,XLY,40.06891498018476,89.09,87.83
2021-05-05,long,XLRE,85.170296972053,41.66,41.66
2021-05-05,long,XLK,51.99581728979672,68.24,68.24
2021-05-05,short,XLU,108.60711882019368,32.67,32.67
2021-05-05,short,XLY,40.3984352938145,87.83,87.83
2021-05-05,short,XLK,51.99581728979672,68.24,68.24
2021-05-12,long,XLY,40.06891498018476,89.09,83.325
2021-05-12,long,XLRE,85.170296972053,41.66,41.04
2021-05-12,long,XLU,110.30327007794261,32.175,32.175
2021-05-12,short,XLK,51.99581728979672,68.24,65.655
2021-05-12,short,XLV,29.15474997747312,121.73,121.73
2021-05-12,short,XLRE,86.47679616856246,41.04,41.04
2021-05-19,long,XLU,110.30327007794261,32.175,32.625
2021-05-19,long,XLC,46.59345252915938,75.82,75.82
2021-05-19,long,XLI,34.529523709909725,102.31,102.31
2021-05-19,short,XLK,51.99581728979672,68.24,67.185
2021-05-19,short,XLRE,86.47679616856246,41.04,41.89
2021-05-19,short,XLY,42.136397552014124,83.84,83.84
2021-05-26,long,XLI,34.529523709909725,102.31,103.7
2021-05-26,long,XLB,80.5808177577554,43.33,43.33
2021-05-26,long,XLE,134.1104986918971,26.035,26.035
2021-05-26,short,XLY,42.136397552014124,83.84,86.195
2021-05-26,short,XLV,28.29700002790778,123.39,123.39
2021-05-26,short,XLU,107.02120562279053,32.625,32.625
2021-06-02,long,XLB,80.5808177577554,43.33,43.87
2021-06-02,long,XLU,111.2502169664726,32.55,32.55
2021-06-02,long,XLV,29.845830068892138,121.33,121.33
2021-06-02,short,XLV,28.29700002790778,123.39,121.33
2021-06-02,short,XLU,107.02120562279053,32.625,32.55
2021-06-02,short,XLP,51.12515265083557,70.83,70.83
2021-06-09,long,XLB,80.5808177577554,43.33,43.16
2021-06-09,long,XLV,29.845830068892138,121.33,123.33
2021-06-09,long,XLI,34.77280451520314,103.81,103.81
2021-06-09,short,XLV,28.29700002790778,123.39,123.33
2021-06-09,short,XLU,107.02120562279053,32.625,32.765
2021-06-09,short,XLP,51.12515265083557,70.83,70.46
2021-06-16,long,XLI,34.77280451520314,103.81,102.5
2021-06-16,long,XLE,127.96283321238761,27.945,27.945
2021-06-16,long,XLP,51.23830597678996,69.79,69.79
2021-06-16,short,XLB,85.20184355778346,41.97,41.97
2021-06-16,short,XLI,34.88703779629436,102.5,102.5
2021-06-16,short,XLY,41.4791946887852,86.21,86.21
2021-06-23,long,XLI,34.77280451520314,103.81,101.36
2021-06-23,long,XLP,51.23830597678996,69.79,68.81
2021-06-23,long,XLU,111.57272723121253,31.68,31.68
2021-06-23,short,XLB,85.20184355778346,41.97,40.93
2021-06-23,short,XLF,98.0750277104554,36.04,36.04
2021-06-23,short,XLE,129.5208500800591,27.29,27.29
2021-06-30,long,XLI,34.77280451520314,103.81,102.4
2021-06-30,long,XLU,111.57272723121253,31.68,31.615
2021-06-30,long,XLE,131.86412523209484,26.935,26.935
2021-06-30,short,XLF,98.0750277104554,36.04,36.69
2021-06-30,short,XLI,34.685158331313225,102.4,102.4
2021-06-30,short,XLP,50.76118641026832,69.97,69.97
2021-07-07,long,XLE,131.86412523209484,26.935,26.025
2021-07-07,long,XLF,97.43989104056591,36.41,36.41
2021-07-07,long,XLP,50.67542397924588,70.01,70.01
2021-07-07,short,XLE,136.3222452559848,26.025,26.025
2021-07-14,long,XLE,131.86412523209484,26.935,25.405
2021-07-14,long,XLF,97.43989104056591,36.41,36.5
2021-07-14,long,XLU,109.81112248331686,32.44,32.44
2021-07-14,short,XLE,136.3222452559848,26.025,25.405
2021-07-14,short,XLF,97.59651543448764,36.5,36.5
2021-07-21,long,XLE,131.86412523209484,26.935,24.625
2021-07-21,long,XLB,87.79974160919902,40.565,40.565
2021-07-21,long,XLY,39.38294375382494,90.435,90.435
2021-07-21,short,XLE,136.3222452559848,26.025,24.625
2021-07-21,short,XLF,97.59651543448764,36.5,36.6
2021-07-21,short,XLC,43.862026088388646,81.2,81.2
2021-07-28,long,XLE,131.86412523209484,26.935,24.855
2021-07-28,long,XLB,87.79974160919902,40.565,41.385
2021-07-28,long,XLRE,76.88527499768308,46.37,46.37
2021-07-28,short,XLF,97.59651543448764,36.5,36.41
2021-07-28,short,XLI,34.69752021063323,102.75,102.75
2021-07-28,short,XLY,39.14113412353916,91.085,91.085
2021-08-04,long,XLC,43.2607280056202,82.07,82.07
2021-08-04,long,XLI,34.611112764878634,102.58,102.58
2021-08-04,long,XLY,39.33534176181309,90.26,90.26
2021-08-04,short,XLP,50.289064411065866,70.6,70.6
2021-08-11,long,XLY,39.33534176181309,90.26,91.0
2021-08-11,long,XLV,27.194518815137087,131.82,131.82
2021-08-11,long,XLK,46.777340251991525,76.635,76.635
2021-08-11,short,XLC,43.19534245344464,82.99,82.99
2021-08-11,short,XLRE,77.47528571885391,46.27,46.27
2021-08-11,short,XLK,46.777340251991525,76.635,76.635
2021-08-18,long,XLY,39.33534176181309,90.26,88.53
2021-08-18,long,XLK,46.777340251991525,76.635,76.135
2021-08-18,long,XLC,43.772534111907476,82.01,82.01
2021-08-18,short,XLRE,77.47528571885391,46.27,46.39
2021-08-18,short,XLY,40.54880292011219,88.53,88.53
2021-08-18,short,XLE,152.72433620580864,23.505,23.505
2021-08-25,long,XLU,105.21867942950666,34.355,34.355
2021-08-25,long,XLV,26.714860186244188,135.31,135.31
2021-08-25,long,XLP,50.303196935718084,71.86,71.86
2021-08-25,short,XLRE,77.47528571885391,46.27,46.42
2021-08-25,short,XLE,152.72433620580864,23.505,24.385
2021-09-01,long,XLU,105.21867942950666,34.355,34.72
2021-09-01,long,XLV,26.714860186244188,135.31,135.25
2021-09-01,long,XLP,50.303196935718084,71.86,72.64
2021-09-01,short,XLB,84.64476060934909,42.695,42.695
2021-09-01,short,XLI,34.71240086654653,104.11,104.11
2021-09-01,short,XLF,94.6544802047187,38.18,38.18
2021-09-08,long,XLU,105.21867942950666,34.355,34.9
2021-09-08,long,XLP,50.303196935718084,71.86,72.61
2021-09-08,long,XLF,97.30473039927821,37.75,37.75
2021-09-08,short,XLV,27.011203563296952,135.99,135.99
2021-09-08,short,XLU,105.25081869835968,34.9,34.9
2021-09-08,short,XLP,50.58881108074305,72.61,72.61
2021-09-15,long,XLU,105.21867942950666,34.355,34.005
2021-09-15,long,XLP,50.303196935718084,71.86,71.99
2021-09-15,long,XLC,43.99192406172978,84.15,84.15
2021-09-15,short,XLB,88.19345824406341,41.975,41.975
2021-09-15,short,XLF,97.77919730043745,37.86,37.86
2021-09-15,short,XLK,46.90428140379552,78.925,78.925
2021-09-22,long,XLP,50.303196935718084,71.86,70.33
2021-09-22,long,XLC,43.99192406172978,84.15,80.95
2021-09-22,long,XLI,37.24698557927517,99.12,99.12
2021-09-22,short,XLF,97.77919730043745,37.86,37.11
2021-09-22,short,XLRE,79.10694687417515,46.67,46.67
2021-09-22,short,XLY,40.490471711096234,91.18,91.18
2021-09-29,long,XLU,114.75086813336715,32.195,32.195
2021-09-29,long,XLRE,81.78889084688412,45.17,45.17
2021-09-29,long,XLK,49.12771541959781,75.2,75.2
2021-09-29,short,XLY,40.490471711096234,91.18,91.245
2021-09-29,short,XLB,91.9463464299093,40.18,40.18
2021-09-29,short,XLP,52.701914401622766,70.1,70.1
2021-10-06,long,XLU,114.75086813336715,32.195,32.8
2021-10-06,long,XLV,29.660747647028202,125.91,125.91
2021-10-06,long,XLY,41.34379205399448,90.33,90.33
2021-10-06,short,XLC,46.08891442968433,81.03,81.03
2021-10-06,short,XLRE,82.88026489652287,45.06,45.06
2021-10-06,short,XLK,49.415610138767065,75.575,75.575
2021-10-13,long,XLU,114.75086813336715,32.195,32.535
2021-10-13,long,XLV,29.660747647028202,125.91,125.54
2021-10-13,long,XLC,47.316013162028476,79.39,79.39
2021-10-13,short,XLRE,82.88026489652287,45.06,45.54
2021-10-13,short,XLI,37.556671515031404,100.02,100.02
2021-10-13,short,XLY,40.77965895818749,92.115,92.115
2021-10-20,long,XLC,47.316013162028476,79.39,81.88
2021-10-20,long,XLI,35.87604570387816,104.22,104.22
2021-10-27,long,XLC,47.316013162028476,79.39,79.79
2021-10-27,long,XLF,92.49890754050284,39.93,39.93
